"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"322","12.804974227","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3865, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"324","12.811931896","e8:48:b8:da:df:46","d2:e9:4d:0f:22:b3","802.11","56","-60dBm","5785MHz","6","QoS Null function (No data), SN=3867, FN=0, Flags=......F.C"
"325","12.907071594","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3868, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"328","12.909288206","e8:48:b8:da:df:46","32:07:de:3c:f5:80","802.11","56","-59dBm","5785MHz","6","QoS Null function (No data), SN=3870, FN=0, Flags=......F.C"
"330","13.009503404","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3871, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"333","13.112090842","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3874, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"337","13.214336934","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3879, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"341","13.316692280","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3883, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"343","13.419101099","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3885, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"345","13.521495681","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3887, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"347","13.623854933","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=3889, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"349","13.726297139","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3891, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"352","13.828687194","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=3893, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"354","13.933094171","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=3895, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"357","14.033500543","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3897, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"360","14.135858395","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3899, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"362","14.238290158","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3901, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"365","14.340687912","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3903, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"368","14.443100089","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=3905, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"370","14.545484143","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=3907, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"373","14.647934226","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3909, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"375","14.750280775","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3911, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
