"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"208","4.543140273","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1301, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"212","4.645574732","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1303, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"216","4.747959250","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1305, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"222","4.850406857","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1307, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"240","4.952770197","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1309, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"265","5.055511968","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1311, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"276","5.157711225","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1313, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"281","5.259995254","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1315, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"285","5.362872994","e8:48:b8:da:df:46","Broadcast","802.11","453","-58dBm","5785MHz","6","Beacon frame, SN=1317, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"289","5.464881064","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1319, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"293","5.567240361","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1321, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"298","5.669789442","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1323, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"302","5.772165293","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1325, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"305","5.874431513","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1327, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"309","5.976836366","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1329, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"313","6.079202791","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1331, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
