"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"1","0.000000000","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1219, FN=0, Flags=.p....F.C"
"2","0.000001903","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1220, FN=0, Flags=.p....F.C"
"3","0.000504066","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1219, FN=0, Flags=.p..R.F.C"
"4","0.000505965","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1220, FN=0, Flags=.p..R.F.C"
"5","0.001124068","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1219, FN=0, Flags=.p..R.F.C"
"6","0.001124908","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1220, FN=0, Flags=.p..R.F.C"
"7","0.001896340","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","28.8889","QoS Data, SN=1219, FN=0, Flags=.p..R.F.C"
"9","0.002876064","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","21.6667","QoS Data, SN=1219, FN=0, Flags=.p..R.F.C"
"11","0.003468191","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1221, FN=0, Flags=.p....F.C"
"12","0.003469777","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1222, FN=0, Flags=.p....F.C"
"15","0.004262338","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1221, FN=0, Flags=.p..R.F.C"
"16","0.004263631","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1222, FN=0, Flags=.p..R.F.C"
"19","0.005044706","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1221, FN=0, Flags=.p..R.F.C"
"20","0.005045641","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1222, FN=0, Flags=.p..R.F.C"
"29","0.007901106","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1225, FN=0, Flags=.p....F.C"
"30","0.007902520","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1226, FN=0, Flags=.p....F.C"
"31","0.008492348","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1227, FN=0, Flags=.p....F.C"
"48","0.014017291","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1228, FN=0, Flags=.p....F.C"
"49","0.014295477","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1229, FN=0, Flags=.p....F.C"
"50","0.014296240","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1230, FN=0, Flags=.p....F.C"
"55","0.015142675","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1232, FN=0, Flags=.p..R.F.C"
"57","0.015933055","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1232, FN=0, Flags=.p..R.F.C"
"65","0.019863426","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1232, FN=0, Flags=.p..R.F.C"
"67","0.020882298","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","28.8889","QoS Data, SN=1232, FN=0, Flags=.p..R.F.C"
"69","0.022244481","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","21.6667","QoS Data, SN=1232, FN=0, Flags=.p..R.F.C"
"71","0.024110117","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","14.4444","QoS Data, SN=1232, FN=0, Flags=.p..R.F.C"
"79","0.027847730","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1234, FN=0, Flags=.p....F.C"
"87","0.029687117","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1234, FN=0, Flags=.p..R.F.C"
"95","0.030954840","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1234, FN=0, Flags=.p..R.F.C"
"103","0.031817699","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1242, FN=0, Flags=.p....F.C"
"107","0.032672718","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1242, FN=0, Flags=.p..R.F.C"
"111","0.033237064","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1242, FN=0, Flags=.p..R.F.C"
"115","0.034134289","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1246, FN=0, Flags=.p....F.C"
"123","0.035478387","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1246, FN=0, Flags=.p..R.F.C"
"131","0.036751192","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1246, FN=0, Flags=.p..R.F.C"
"139","0.039676717","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-52dBm","5785MHz","28.8889","QoS Data, SN=1246, FN=0, Flags=.p..R.F.C"
"147","0.041609385","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1254, FN=0, Flags=.p....F.C"
"148","0.041637933","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1255, FN=0, Flags=.p....F.C"
"155","0.042262880","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","159","-54dBm","5785MHz","57.7778","QoS Data, SN=1262, FN=0, Flags=.p....F.C"
"162","0.043498910","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","159","-55dBm","5785MHz","57.7778","QoS Data, SN=1262, FN=0, Flags=.p..R.F.C"
"169","0.045059627","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1269, FN=0, Flags=.p....F.C"
"170","0.045060402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1270, FN=0, Flags=.p....F.C"
"181","0.050350753","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1274, FN=0, Flags=.p....F.C"
"196","0.055190568","e8:48:b8:da:df:46","Broadcast","802.11","452","-53dBm","5785MHz","6","Beacon frame, SN=3443, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"198","0.056243238","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1274, FN=0, Flags=.p..R.F.C"
"206","0.057390430","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1279, FN=0, Flags=.p..R.F.C"
"207","0.057391159","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1280, FN=0, Flags=.p..R.F.C"
"211","0.058175582","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1284, FN=0, Flags=.p....F.C"
"212","0.058176321","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1285, FN=0, Flags=.p....F.C"
"215","0.058748324","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1284, FN=0, Flags=.p..R.F.C"
"216","0.058748860","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1285, FN=0, Flags=.p..R.F.C"
"229","0.062460298","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1288, FN=0, Flags=.p....F.C"
"230","0.062460971","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","161","-54dBm","5785MHz","57.7778","QoS Data, SN=1289, FN=0, Flags=.p....F.C"
"231","0.063017915","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1290, FN=0, Flags=.p....F.C"
"245","0.066894727","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1294, FN=0, Flags=.p....F.C"
"246","0.067473369","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1294, FN=0, Flags=.p..R.F.C"
"253","0.070104529","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1295, FN=0, Flags=.p....F.C"
"272","0.075766535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","5785MHz","57.7778","QoS Data, SN=1297, FN=0, Flags=.p....F.C"
"274","0.076452388","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1299, FN=0, Flags=.p....F.C"
"275","0.076452964","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1300, FN=0, Flags=.p....F.C"
"276","0.076603866","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1299, FN=0, Flags=.p..R.F.C"
"277","0.076879754","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1299, FN=0, Flags=.p..R.F.C"
"278","0.077272748","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1301, FN=0, Flags=.p....F.C"
"290","0.080436601","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1306, FN=0, Flags=.p....F.C"
"294","0.082088377","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","5785MHz","57.7778","QoS Data, SN=1308, FN=0, Flags=.p....F.C"
"307","0.086371685","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","5785MHz","57.7778","QoS Data, SN=1314, FN=0, Flags=.p....F.C"
"314","0.087676354","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","179","-55dBm","5785MHz","57.7778","QoS Data, SN=1321, FN=0, Flags=.p....F.C"
"315","0.087676918","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1322, FN=0, Flags=.p....F.C"
"337","0.094916857","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","179","-54dBm","5785MHz","57.7778","QoS Data, SN=1321, FN=0, Flags=.p..R.F.C"
"338","0.094917464","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1322, FN=0, Flags=.p..R.F.C"
"345","0.096779681","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-54dBm","5785MHz","57.7778","QoS Data, SN=1329, FN=0, Flags=.p....F.C"
"346","0.096780423","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1330, FN=0, Flags=.p....F.C"
"353","0.098685967","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1337, FN=0, Flags=.p....F.C"
"361","0.100857800","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1337, FN=0, Flags=.p..R.F.C"
"369","0.103032475","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1337, FN=0, Flags=.p..R.F.C"
"377","0.105075304","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-55dBm","5785MHz","57.7778","QoS Data, SN=1345, FN=0, Flags=.p....F.C"
"378","0.105076075","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1346, FN=0, Flags=.p....F.C"
"379","0.105076541","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1347, FN=0, Flags=.p....F.C"
"385","0.106520515","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-55dBm","5785MHz","57.7778","QoS Data, SN=1345, FN=0, Flags=.p..R.F.C"
"386","0.106521260","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1346, FN=0, Flags=.p..R.F.C"
"387","0.106521734","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1347, FN=0, Flags=.p..R.F.C"
"393","0.107819648","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-55dBm","5785MHz","57.7778","QoS Data, SN=1345, FN=0, Flags=.p..R.F.C"
"394","0.107820303","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1346, FN=0, Flags=.p..R.F.C"
"395","0.107820802","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1347, FN=0, Flags=.p..R.F.C"
"417","0.110764937","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","5785MHz","28.8889","QoS Data, SN=1345, FN=0, Flags=.p..R.F.C"
"434","0.114473368","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1353, FN=0, Flags=.p....F.C"
"435","0.114474163","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1354, FN=0, Flags=.p....F.C"
"442","0.116013059","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1361, FN=0, Flags=.p....F.C"
"463","0.121885432","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1364, FN=0, Flags=.p....F.C"
"464","0.121886201","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1365, FN=0, Flags=.p....F.C"
"465","0.122344752","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1364, FN=0, Flags=.p..R.F.C"
"466","0.122345425","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1365, FN=0, Flags=.p..R.F.C"
"479","0.124827908","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1364, FN=0, Flags=.p..R.F.C"
"480","0.124828785","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1365, FN=0, Flags=.p..R.F.C"
"481","0.125091701","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1366, FN=0, Flags=.p....F.C"
"487","0.126412955","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1372, FN=0, Flags=.p....F.C"
"505","0.129705581","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","5785MHz","57.7778","QoS Data, SN=1373, FN=0, Flags=.p....F.C"
"512","0.133091773","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1375, FN=0, Flags=.p....F.C"
"513","0.133642887","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1375, FN=0, Flags=.p..R.F.C"
"514","0.134185748","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1375, FN=0, Flags=.p..R.F.C"
"524","0.137396913","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1376, FN=0, Flags=.p....F.C"
"526","0.138158018","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1376, FN=0, Flags=.p..R.F.C"
"528","0.138914261","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1376, FN=0, Flags=.p..R.F.C"
"530","0.139627907","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1378, FN=0, Flags=.p....F.C"
"531","0.140092981","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1378, FN=0, Flags=.p..R.F.C"
"532","0.140483517","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1379, FN=0, Flags=.p....F.C"
"558","0.149387363","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","28.8889","QoS Data, SN=1379, FN=0, Flags=.p..R.F.C"
"560","0.150638895","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","28.8889","QoS Data, SN=1379, FN=0, Flags=.p..R.F.C"
"562","0.153024393","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1381, FN=0, Flags=.p..R.F.C"
"563","0.153025320","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1382, FN=0, Flags=.p..R.F.C"
"564","0.153025809","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1383, FN=0, Flags=.p..R.F.C"
"569","0.154119792","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1381, FN=0, Flags=.p..R.F.C"
"570","0.154120484","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1382, FN=0, Flags=.p..R.F.C"
"571","0.154120962","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1383, FN=0, Flags=.p..R.F.C"
"572","0.154121420","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1384, FN=0, Flags=.p..R.F.C"
"596","0.162014966","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1388, FN=0, Flags=.p....F.C"
"597","0.162015745","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1389, FN=0, Flags=.p....F.C"
"598","0.162653576","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1390, FN=0, Flags=.p....F.C"
"608","0.165964991","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1395, FN=0, Flags=.p....F.C"
"609","0.165965803","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1396, FN=0, Flags=.p....F.C"
"618","0.168396552","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1397, FN=0, Flags=.p....F.C"
"619","0.168397392","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1398, FN=0, Flags=.p....F.C"
"620","0.168852975","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1397, FN=0, Flags=.p..R.F.C"
"621","0.168853709","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1398, FN=0, Flags=.p..R.F.C"
"622","0.169438008","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1397, FN=0, Flags=.p..R.F.C"
"623","0.169438826","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1398, FN=0, Flags=.p..R.F.C"
"626","0.170932410","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1399, FN=0, Flags=.p....F.C"
"627","0.170933146","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1400, FN=0, Flags=.p....F.C"
"628","0.171280243","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1399, FN=0, Flags=.p..R.F.C"
"629","0.172620618","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1401, FN=0, Flags=.p....F.C"
"630","0.172901333","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1402, FN=0, Flags=.p....F.C"
"631","0.173021725","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1403, FN=0, Flags=.p....F.C"
"632","0.173418717","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1404, FN=0, Flags=.p....F.C"
"633","0.173910894","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1404, FN=0, Flags=.p..R.F.C"
"641","0.176108150","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1405, FN=0, Flags=.p....F.C"
"642","0.176470891","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1405, FN=0, Flags=.p..R.F.C"
"653","0.179664716","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-54dBm","5785MHz","57.7778","QoS Data, SN=1406, FN=0, Flags=.p....F.C"
"655","0.180470771","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1406, FN=0, Flags=.p..R.F.C"
"657","0.181291636","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1406, FN=0, Flags=.p..R.F.C"
"659","0.182085489","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","28.8889","QoS Data, SN=1406, FN=0, Flags=.p..R.F.C"
"660","0.183008145","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","21.6667","QoS Data, SN=1406, FN=0, Flags=.p..R.F.C"
"661","0.184313629","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","14.4444","QoS Data, SN=1406, FN=0, Flags=.p..R.F.C"
"662","0.184571590","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-54dBm","5785MHz","57.7778","QoS Data, SN=1408, FN=0, Flags=.p....F.C"
"668","0.185344162","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-55dBm","5785MHz","57.7778","QoS Data, SN=1408, FN=0, Flags=.p..R.F.C"
"674","0.185982947","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1413, FN=0, Flags=.p..R.F.C"
"675","0.186286995","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1413, FN=0, Flags=.p..R.F.C"
"679","0.188955202","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-54dBm","5785MHz","57.7778","QoS Data, SN=1413, FN=0, Flags=.p..R.F.C"
"680","0.189222317","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-53dBm","5785MHz","28.8889","QoS Data, SN=1413, FN=0, Flags=.p..R.F.C"
"681","0.189801608","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1414, FN=0, Flags=.p....F.C"
"689","0.192044418","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-53dBm","5785MHz","28.8889","QoS Data, SN=1414, FN=0, Flags=.p..R.F.C"
"697","0.193721522","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-55dBm","5785MHz","57.7778","QoS Data, SN=1422, FN=0, Flags=.p....F.C"
"698","0.193722266","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-55dBm","5785MHz","57.7778","QoS Data, SN=1423, FN=0, Flags=.p....F.C"
